gameId,teamId,id,name,2nd_assists,assists,goals,blocks,tas,drops,touches
49241,9674,50848,Michael Pham-Hung,1,2,2,0,2,0,8
49241,9674,41034,Dawn Man,0,2,1,1,1,1,10
49241,9674,61296,Eddie Khalatian,1,1,2,0,2,2,17
49241,9674,51259,Larry Cheung,5,1,0,0,2,0,23
49241,9674,61282,Kiki Duembgen,0,0,1,1,2,0,3
49241,9674,56157,Tess King,0,0,2,0,2,0,16
49241,9674,24893,Helen O'Sullivan,0,1,2,2,0,0,6
49241,9674,47365,Jamie Hoo-fatt,1,3,0,1,3,1,12
49241,9674,35180,Blue McClellan,0,2,1,1,3,0,9
49241,9674,20401,Robert Botman,0,0,0,0,1,0,13
49241,9674,35014,Lauren Cappell,0,0,0,0,0,0,6
49241,9674,55843,Randy Vo,1,1,2,0,2,0,11
49241,9674,60973,Jaymie Posadas,5,0,1,0,1,0,8
49242,9675,24867,Matthew Denton,1,3,0,3,0,0,16
49242,9675,24180,Diane Pendlebury,2,0,1,0,2,0,13
49242,9675,56010,Sarah Garbett,0,0,1,0,0,1,5
49242,9675,50757,Hayden Andrews,0,1,1,2,3,0,11
49242,9675,41947,Jennifer Law,2,0,1,0,2,0,10
49242,9675,55667,Kyra Healey,2,1,3,1,3,0,3
49242,9675,47641,Sanjay Parker,4,3,0,2,0,0,15
49242,9675,54794,Evan Edgell,0,2,1,0,1,0,14
49242,9675,48821,Max van der Weerd,0,0,1,0,1,0,7
49242,9675,56678,Thalia Huen,0,0,1,2,2,0,1
49242,9675,45668,R.t. Lechow,0,4,0,1,0,0,11
49242,9675,63080,Christina Hua,2,0,0,0,0,0,4
49242,9675,56002,Nadia Ho,0,0,2,0,1,1,6
49242,9675,50895,Nam Hoang,0,0,2,3,3,2,4
49242,9673,56157,Tess King,2,0,0,1,2,0,14
49242,9673,45965,Ricky Truong,2,1,4,0,2,0,8
49242,9673,56003,Gavin Ho,1,4,0,0,1,0,25
49242,9673,35663,Natalie Wong,1,2,1,0,2,0,12
49242,9673,54763,Clara Narimatsu Dinh,2,2,1,3,2,0,5
49242,9673,41993,Gabriel Isaac,1,1,0,0,2,0,11
49242,9673,51686,Eileen Lam,2,1,4,0,0,0,3
49242,9673,60819,Joyce Cheng,1,1,0,0,0,0,7
49242,9673,35490,Marc Hodges,1,3,2,1,4,0,21
49242,9673,41807,Chris Faulkner,0,1,0,0,1,0,7
49242,9673,37340,Caterina Cazzetta,1,0,0,1,0,0,5
49242,9673,41774,James Ho,0,0,3,0,0,0,9
49242,9673,61265,Jason Or LittleGiant Su,0,0,1,0,2,0,4
49242,9673,45782,Brittany Heath,0,0,0,0,1,0,2
49244,9677,58356,Madeline Shimoda,0,0,0,0,3,0,10
49244,9677,43674,Melbourne Ma,1,1,1,1,2,0,12
49244,9677,55830,Brandon Duong,2,3,2,0,2,1,5
49244,9677,51305,Anders Whist,4,0,0,0,3,0,8
49244,9677,52025,Cielle Garbe,1,0,4,1,0,0,4
49244,9677,43539,Nicolas Zuniga,2,2,2,0,3,0,13
49244,9677,45460,David Yu,1,2,1,3,3,0,6
49244,9677,60973,Jaymie Posadas,2,0,1,0,0,0,4
49244,9677,57112,Angela Lei,0,5,1,1,0,1,11
49244,9677,55612,Emily Chien,0,0,4,0,0,0,3
49244,9677,46912,Meagan Newman,0,2,1,0,1,0,4
49244,9677,50848,Michael Pham-Hung,0,2,1,0,4,0,4
49244,9677,61028,Jonathan Steinberg,2,3,1,0,1,0,7
49244,9677,54445,Cora McLandress,0,0,1,0,1,0,2
49244,9671,62402,Vanessa Mensink,3,1,2,3,2,0,8
49244,9671,63277,Jason Ng,1,0,1,0,2,0,3
49244,9671,59699,Gary Poon,1,2,2,2,1,0,10
49244,9671,58367,Jenny Ly,1,0,1,1,2,1,5
49244,9671,49997,Tyler Longo,1,2,1,2,1,0,5
49244,9671,62401,Ryan Sherriff,3,7,2,0,1,0,20
49244,9671,41034,Dawn Man,1,0,3,0,0,0,5
49244,9671,55790,Matthew Kariatsumari,2,5,3,0,1,1,14
49244,9671,61482,Coby Zucker,0,0,4,1,0,0,5
49244,9671,39820,Dong-Ling Chen,0,1,3,0,1,1,4
49244,9671,56035,Shauna Yang,1,0,1,0,1,0,1
49244,9671,24893,Helen O'Sullivan,1,1,1,2,1,0,2
49244,9671,63507,Hannah Huxter,1,3,0,0,4,0,7
49244,9671,55643,Marco Ly,0,2,0,0,2,1,4
49243,9672,56035,Shauna Yang,1,2,2,0,1,0,9
49243,9672,61498,Keith Lester Banzuela,3,3,0,2,3,1,2
49243,9672,55266,Daniel Chua,0,2,3,1,0,0,3
49243,9672,24867,Matthew Denton,2,5,1,1,1,0,12
49243,9672,61265,Jason Or LittleGiant Su,1,1,3,0,0,0,4
49243,9672,26174,Cynthia Walker,1,1,0,0,2,0,8
49243,9672,41503,Kevin Christensen,0,2,2,1,1,1,3
49243,9672,39884,Raymond Tang,1,1,3,1,0,1,5
49243,9672,51686,Eileen Lam,0,0,1,2,1,0,6
49243,9672,39979,Michelle Wang,0,1,2,1,1,0,2
49243,9672,24893,Helen O'Sullivan,0,0,1,1,2,0,4
49243,9672,24180,Diane Pendlebury,1,0,0,0,1,0,4
49243,9672,61272,Chris Wang,4,1,1,1,1,0,9
49243,9672,53663,Erin Stevenson,1,0,0,0,0,0,1
49243,9676,61159,Wendy Li,1,1,0,0,2,0,6
49243,9676,37923,Aaron Hooper,0,0,3,1,0,0,12
49243,9676,58151,Arthur Chu,1,1,1,1,5,0,17
49243,9676,45668,R.t. Lechow,1,1,0,0,1,0,14
49243,9676,61282,Kiki Duembgen,4,0,1,0,0,0,8
49243,9676,59479,Vivien Yuen,1,3,1,2,2,0,13
49243,9676,56446,Daivik Doshi,1,2,2,0,1,0,12
49243,9676,50848,Michael Pham-Hung,2,1,2,1,2,0,9
49243,9676,35391,Max Goodman-Coop,0,1,1,0,0,1,18
49243,9676,56002,Nadia Ho,0,0,0,0,2,0,9
49243,9676,55907,Sabrina Paez-Parent,0,3,3,1,0,0,2
49243,9676,63507,Hannah Huxter,2,1,0,0,1,0,14
49243,9676,58197,Xueying Fu,1,1,0,0,1,1,11
49243,9676,50895,Nam Hoang,0,0,2,0,2,0,3
